2_time1(ch1),2_voltage1(ch1),3_time1(ch1),3_voltage1(ch1),4_time1(ch1),4_voltage1(ch1),5_time1(ch1),5_voltage1(ch1),6_time1(ch1),6_voltage1(ch1),7_time1(ch1),7_voltage1(ch1)
0.0000001414,0.02,0.0000000797,-0.04,0.0000000797,0.2,0.0000001414,0.016,0.0000001414,0.04,0.0000001414,0.016
0.0000001416,0.02,0.0000000798,-0.04,0.0000000798,0.208,0.0000001416,0.016,0.0000001416,0.04,0.0000001416,0.0152
0.0000001418,0,0.0000000799,-0.04,0.0000000799,0.208,0.0000001418,0.024,0.0000001418,0.04,0.0000001418,0.0152
0.000000142,0,0.00000008,-0.04,0.00000008,0.208,0.000000142,0.024,0.000000142,0.04,0.000000142,0.0152
0.0000001422,0,0.0000000801,-0.04,0.0000000801,0.216,0.0000001422,0.024,0.0000001422,0.04,0.0000001422,0.0152
0.0000001424,0,0.0000000802,-0.04,0.0000000802,0.216,0.0000001424,0.032,0.0000001424,0.04,0.0000001424,0.016
0.0000001426,0,0.0000000803,-0.04,0.0000000803,0.224,0.0000001426,0.032,0.0000001426,0.04,0.0000001426,0.016
0.0000001428,0,0.0000000804,-0.02,0.0000000804,0.224,0.0000001428,0.032,0.0000001428,0.04,0.0000001428,0.0168
0.000000143,0,0.0000000805,-0.02,0.0000000805,0.232,0.000000143,0.024,0.000000143,0.032,0.000000143,0.0176
0.0000001432,0.02,0.0000000806,-0.02,0.0000000806,0.232,0.0000001432,0.024,0.0000001432,0.032,0.0000001432,0.0184
0.0000001434,0.02,0.0000000807,-0.02,0.0000000807,0.24,0.0000001434,0.016,0.0000001434,0.024,0.0000001434,0.0192
0.0000001436,0.02,0.0000000808,-0.02,0.0000000808,0.248,0.0000001436,0.008,0.0000001436,0.024,0.0000001436,0.0192
0.0000001438,0.02,0.0000000809,-0.02,0.0000000809,0.248,0.0000001438,0.008,0.0000001438,0.024,0.0000001438,0.0192
0.000000144,0.02,0.000000081,-0.02,0.000000081,0.256,0.000000144,0,0.000000144,0.016,0.000000144,0.0192
0.0000001442,0.02,0.0000000811,-0.02,0.0000000811,0.264,0.0000001442,0,0.0000001442,0.016,0.0000001442,0.0192
0.0000001444,0.02,0.0000000812,-0.02,0.0000000812,0.264,0.0000001444,0,0.0000001444,0.016,0.0000001444,0.0192
0.0000001446,0.02,0.0000000813,-0.02,0.0000000813,0.272,0.0000001446,0,0.0000001446,0.016,0.0000001446,0.0184
0.0000001448,0.02,0.0000000814,0,0.0000000814,0.28,0.0000001448,0,0.0000001448,0.024,0.0000001448,0.0184
0.000000145,0.02,0.0000000815,0,0.0000000815,0.28,0.000000145,0,0.000000145,0.024,0.000000145,0.0184
0.0000001452,0.02,0.0000000816,0,0.0000000816,0.288,0.0000001452,0.008,0.0000001452,0.024,0.0000001452,0.0184
0.0000001454,0.02,0.0000000817,-0.02,0.0000000817,0.296,0.0000001454,0.008,0.0000001454,0.024,0.0000001454,0.0184
0.0000001456,0.02,0.0000000818,-0.02,0.0000000818,0.304,0.0000001456,0.016,0.0000001456,0.024,0.0000001456,0.0184
0.0000001458,0.02,0.0000000819,-0.02,0.0000000819,0.304,0.0000001458,0.024,0.0000001458,0.032,0.0000001458,0.0192
0.000000146,0.02,0.000000082,-0.02,0.000000082,0.312,0.000000146,0.024,0.000000146,0.032,0.000000146,0.02
0.0000001462,0.02,0.0000000821,-0.02,0.0000000821,0.312,0.0000001462,0.024,0.0000001462,0.032,0.0000001462,0.0208
0.0000001464,0,0.0000000822,-0.02,0.0000000822,0.32,0.0000001464,0.024,0.0000001464,0.032,0.0000001464,0.0216
0.0000001466,0,0.0000000823,-0.02,0.0000000823,0.328,0.0000001466,0.024,0.0000001466,0.032,0.0000001466,0.0216
0.0000001468,0,0.0000000824,-0.02,0.0000000824,0.328,0.0000001468,0.024,0.0000001468,0.032,0.0000001468,0.0216
0.000000147,0,0.0000000825,-0.02,0.0000000825,0.336,0.000000147,0.016,0.000000147,0.032,0.000000147,0.0224
0.0000001472,0,0.0000000826,-0.02,0.0000000826,0.336,0.0000001472,0.016,0.0000001472,0.032,0.0000001472,0.0224
0.0000001474,-0.02,0.0000000827,-0.02,0.0000000827,0.344,0.0000001474,0.016,0.0000001474,0.032,0.0000001474,0.0224
0.0000001476,-0.02,0.0000000828,-0.02,0.0000000828,0.352,0.0000001476,0.016,0.0000001476,0.032,0.0000001476,0.0216
0.0000001478,-0.02,0.0000000829,-0.04,0.0000000829,0.352,0.0000001478,0.016,0.0000001478,0.032,0.0000001478,0.0216
0.000000148,-0.02,0.000000083,-0.04,0.000000083,0.36,0.000000148,0.016,0.000000148,0.024,0.000000148,0.0216
0.0000001482,0,0.0000000831,-0.04,0.0000000831,0.368,0.0000001482,0.016,0.0000001482,0.024,0.0000001482,0.0216
0.0000001484,0,0.0000000832,-0.02,0.0000000832,0.368,0.0000001484,0.016,0.0000001484,0.024,0.0000001484,0.0216
0.0000001486,0,0.0000000833,-0.02,0.0000000833,0.376,0.0000001486,0.016,0.0000001486,0.024,0.0000001486,0.0208
0.0000001488,0.02,0.0000000834,-0.02,0.0000000834,0.384,0.0000001488,0.016,0.0000001488,0.024,0.0000001488,0.0208
0.000000149,0.02,0.0000000835,-0.02,0.0000000835,0.384,0.000000149,0.008,0.000000149,0.024,0.000000149,0.0208
0.0000001492,0.04,0.0000000836,-0.02,0.0000000836,0.392,0.0000001492,0.008,0.0000001492,0.024,0.0000001492,0.0208
0.0000001494,0.04,0.0000000837,-0.02,0.0000000837,0.4,0.0000001494,0,0.0000001494,0.024,0.0000001494,0.0216
0.0000001496,0.04,0.0000000838,-0.02,0.0000000838,0.408,0.0000001496,0,0.0000001496,0.024,0.0000001496,0.0216
0.0000001498,0.04,0.0000000839,-0.02,0.0000000839,0.416,0.0000001498,0,0.0000001498,0.024,0.0000001498,0.0216
0.00000015,0.04,0.000000084,-0.02,0.000000084,0.416,0.00000015,0,0.00000015,0.024,0.00000015,0.0224
0.0000001502,0.04,0.0000000841,-0.02,0.0000000841,0.424,0.0000001502,0,0.0000001502,0.024,0.0000001502,0.0224
0.0000001504,0.04,0.0000000842,-0.02,0.0000000842,0.432,0.0000001504,0,0.0000001504,0.024,0.0000001504,0.0232
0.0000001506,0.04,0.0000000843,-0.02,0.0000000843,0.44,0.0000001506,0,0.0000001506,0.024,0.0000001506,0.0232
0.0000001508,0.04,0.0000000844,0,0.0000000844,0.448,0.0000001508,0.008,0.0000001508,0.024,0.0000001508,0.0232
0.000000151,0.04,0.0000000845,0,0.0000000845,0.456,0.000000151,0.008,0.000000151,0.024,0.000000151,0.0232
0.0000001512,0.04,0.0000000846,0,0.0000000846,0.464,0.0000001512,0.008,0.0000001512,0.024,0.0000001512,0.0232
0.0000001514,0.04,0.0000000847,-0.02,0.0000000847,0.472,0.0000001514,0.016,0.0000001514,0.024,0.0000001514,0.0232
0.0000001516,0.04,0.0000000848,-0.02,0.0000000848,0.48,0.0000001516,0.016,0.0000001516,0.024,0.0000001516,0.0224
0.0000001518,0.04,0.0000000849,-0.02,0.0000000849,0.48,0.0000001518,0.024,0.0000001518,0.024,0.0000001518,0.0224
0.000000152,0.04,0.000000085,-0.02,0.000000085,0.488,0.000000152,0.024,0.000000152,0.024,0.000000152,0.0224
0.0000001522,0.04,0.0000000851,-0.02,0.0000000851,0.488,0.0000001522,0.024,0.0000001522,0.024,0.0000001522,0.0224
0.0000001524,0.02,0.0000000852,-0.02,0.0000000852,0.496,0.0000001524,0.024,0.0000001524,0.024,0.0000001524,0.0224
0.0000001526,0.02,0.0000000853,-0.02,0.0000000853,0.496,0.0000001526,0.024,0.0000001526,0.024,0.0000001526,0.0224
0.0000001528,0.02,0.0000000854,-0.02,0.0000000854,0.504,0.0000001528,0.024,0.0000001528,0.024,0.0000001528,0.0216
0.000000153,0.02,0.0000000855,-0.02,0.0000000855,0.504,0.000000153,0.016,0.000000153,0.024,0.000000153,0.0216
0.0000001532,0.02,0.0000000856,-0.02,0.0000000856,0.512,0.0000001532,0.016,0.0000001532,0.024,0.0000001532,0.0224
0.0000001534,0,0.0000000857,-0.02,0.0000000857,0.512,0.0000001534,0.008,0.0000001534,0.024,0.0000001534,0.0224
0.0000001536,0,0.0000000858,-0.02,0.0000000858,0.52,0.0000001536,0.008,0.0000001536,0.024,0.0000001536,0.0224
0.0000001538,0,0.0000000859,-0.04,0.0000000859,0.52,0.0000001538,0.008,0.0000001538,0.032,0.0000001538,0.0224
0.000000154,0,0.000000086,-0.04,0.000000086,0.528,0.000000154,0.008,0.000000154,0.032,0.000000154,0.0224
0.0000001542,0.02,0.0000000861,-0.04,0.0000000861,0.528,0.0000001542,0.008,0.0000001542,0.024,0.0000001542,0.0224
0.0000001544,0.02,0.0000000862,-0.02,0.0000000862,0.536,0.0000001544,0.008,0.0000001544,0.024,0.0000001544,0.0232
0.0000001546,0.02,0.0000000863,-0.02,0.0000000863,0.536,0.0000001546,0.008,0.0000001546,0.024,0.0000001546,0.0232
0.0000001548,0.04,0.0000000864,-0.02,0.0000000864,0.544,0.0000001548,0.016,0.0000001548,0.024,0.0000001548,0.0232
0.000000155,0.04,0.0000000865,-0.02,0.0000000865,0.544,0.000000155,0.016,0.000000155,0.016,0.000000155,0.0232
0.0000001552,0.06,0.0000000866,-0.02,0.0000000866,0.552,0.0000001552,0.008,0.0000001552,0.016,0.0000001552,0.0232
0.0000001554,0.06,0.0000000867,-0.02,0.0000000867,0.552,0.0000001554,0.008,0.0000001554,0.008,0.0000001554,0.024
0.0000001556,0.04,0.0000000868,-0.02,0.0000000868,0.56,0.0000001556,0.008,0.0000001556,0.008,0.0000001556,0.024
0.0000001558,0.04,0.0000000869,-0.02,0.0000000869,0.56,0.0000001558,0.008,0.0000001558,0.008,0.0000001558,0.024
0.000000156,0.04,0.000000087,-0.02,0.000000087,0.56,0.000000156,0,0.000000156,0.008,0.000000156,0.0248
0.0000001562,0.04,0.0000000871,-0.02,0.0000000871,0.568,0.0000001562,0,0.0000001562,0,0.0000001562,0.0248
0.0000001564,0.02,0.0000000872,-0.02,0.0000000872,0.568,0.0000001564,0,0.0000001564,0.008,0.0000001564,0.0256
0.0000001566,0.02,0.0000000873,-0.02,0.0000000873,0.576,0.0000001566,0,0.0000001566,0.008,0.0000001566,0.0256
0.0000001568,0.02,0.0000000874,-0.02,0.0000000874,0.576,0.0000001568,0,0.0000001568,0.008,0.0000001568,0.0256
0.000000157,0.02,0.0000000875,0,0.0000000875,0.576,0.000000157,0,0.000000157,0.008,0.000000157,0.0256
0.0000001572,0.02,0.0000000876,0,0.0000000876,0.584,0.0000001572,0,0.0000001572,0.008,0.0000001572,0.0256
0.0000001574,0.02,0.0000000877,0,0.0000000877,0.584,0.0000001574,0.008,0.0000001574,0.008,0.0000001574,0.0256
0.0000001576,0.02,0.0000000878,0,0.0000000878,0.592,0.0000001576,0.008,0.0000001576,0.008,0.0000001576,0.0248
0.0000001578,0.02,0.0000000879,0,0.0000000879,0.592,0.0000001578,0.016,0.0000001578,0.008,0.0000001578,0.024
0.000000158,0.02,0.000000088,0.02,0.000000088,0.6,0.000000158,0.016,0.000000158,0.008,0.000000158,0.024
0.0000001582,0.04,0.0000000881,0.02,0.0000000881,0.6,0.0000001582,0.016,0.0000001582,0.008,0.0000001582,0.0232
0.0000001584,0.04,0.0000000882,0.02,0.0000000882,0.6,0.0000001584,0.016,0.0000001584,0.008,0.0000001584,0.0232
0.0000001586,0.02,0.0000000883,0.02,0.0000000883,0.608,0.0000001586,0.016,0.0000001586,0.008,0.0000001586,0.0232
0.0000001588,0.02,0.0000000884,0.02,0.0000000884,0.608,0.0000001588,0.024,0.0000001588,0.016,0.0000001588,0.0232
0.000000159,0.02,0.0000000885,0.04,0.0000000885,0.616,0.000000159,0.024,0.000000159,0.016,0.000000159,0.0232
0.0000001592,0.02,0.0000000886,0.04,0.0000000886,0.616,0.0000001592,0.024,0.0000001592,0.016,0.0000001592,0.0232
0.0000001594,0,0.0000000887,0.04,0.0000000887,0.616,0.0000001594,0.024,0.0000001594,0.024,0.0000001594,0.024
0.0000001596,0,0.0000000888,0.04,0.0000000888,0.624,0.0000001596,0.032,0.0000001596,0.024,0.0000001596,0.024
0.0000001598,0,0.0000000889,0.04,0.0000000889,0.624,0.0000001598,0.032,0.0000001598,0.032,0.0000001598,0.0248
0.00000016,0,0.000000089,0.04,0.000000089,0.624,0.00000016,0.032,0.00000016,0.032,0.00000016,0.0248
0.0000001602,0,0.0000000891,0.04,0.0000000891,0.624,0.0000001602,0.024,0.0000001602,0.032,0.0000001602,0.0248
0.0000001604,0,0.0000000892,0.04,0.0000000892,0.632,0.0000001604,0.024,0.0000001604,0.032,0.0000001604,0.0256
0.0000001606,0,0.0000000893,0.04,0.0000000893,0.632,0.0000001606,0.024,0.0000001606,0.032,0.0000001606,0.0248
0.0000001608,0,0.0000000894,0.04,0.0000000894,0.632,0.0000001608,0.024,0.0000001608,0.032,0.0000001608,0.0248
0.000000161,0,0.0000000895,0.04,0.0000000895,0.632,0.000000161,0.016,0.000000161,0.032,0.000000161,0.024
0.0000001612,0.02,0.0000000896,0.04,0.0000000896,0.632,0.0000001612,0.008,0.0000001612,0.024,0.0000001612,0.024
0.0000001614,0.02,0.0000000897,0.04,0.0000000897,0.64,0.0000001614,0.008,0.0000001614,0.024,0.0000001614,0.024
0.0000001616,0.02,0.0000000898,0.02,0.0000000898,0.64,0.0000001616,0,0.0000001616,0.024,0.0000001616,0.024
0.0000001618,0.02,0.0000000899,0.02,0.0000000899,0.64,0.0000001618,0,0.0000001618,0.024,0.0000001618,0.024
0.000000162,0.02,0.00000009,0.02,0.00000009,0.64,0.000000162,-0.008,0.000000162,0.016,0.000000162,0.024
0.0000001622,0.04,0.0000000901,0.02,0.0000000901,0.64,0.0000001622,-0.008,0.0000001622,0.016,0.0000001622,0.024
0.0000001624,0.04,0.0000000902,0.02,0.0000000902,0.64,0.0000001624,-0.008,0.0000001624,0.008,0.0000001624,0.0248
0.0000001626,0.04,0.0000000903,0.02,0.0000000903,0.64,0.0000001626,-0.008,0.0000001626,0.008,0.0000001626,0.0248
0.0000001628,0.04,0.0000000904,0.02,0.0000000904,0.64,0.0000001628,0,0.0000001628,0.008,0.0000001628,0.024
0.000000163,0.04,0.0000000905,0.02,0.0000000905,0.64,0.000000163,0,0.000000163,0.008,0.000000163,0.024
0.0000001632,0.04,0.0000000906,0,0.0000000906,0.64,0.0000001632,0,0.0000001632,0.008,0.0000001632,0.024
0.0000001634,0.04,0.0000000907,0,0.0000000907,0.64,0.0000001634,0.008,0.0000001634,0.008,0.0000001634,0.024
0.0000001636,0.04,0.0000000908,0,0.0000000908,0.64,0.0000001636,0.008,0.0000001636,0.008,0.0000001636,0.0232
0.0000001638,0.04,0.0000000909,0,0.0000000909,0.64,0.0000001638,0.016,0.0000001638,0.016,0.0000001638,0.0232
0.000000164,0.04,0.000000091,0,0.000000091,0.64,0.000000164,0.016,0.000000164,0.016,0.000000164,0.0232
0.0000001642,0.04,0.0000000911,-0.02,0.0000000911,0.64,0.0000001642,0.008,0.0000001642,0.016,0.0000001642,0.0232
0.0000001644,0.02,0.0000000912,-0.02,0.0000000912,0.64,0.0000001644,0.008,0.0000001644,0.016,0.0000001644,0.0232
0.0000001646,0.02,0.0000000913,-0.02,0.0000000913,0.64,0.0000001646,0.008,0.0000001646,0.024,0.0000001646,0.0232
0.0000001648,0,0.0000000914,-0.02,0.0000000914,0.64,0.0000001648,0.008,0.0000001648,0.024,0.0000001648,0.0232
0.000000165,0,0.0000000915,-0.02,0.0000000915,0.64,0.000000165,0,0.000000165,0.016,0.000000165,0.0232
0.0000001652,0,0.0000000916,-0.02,0.0000000916,0.64,0.0000001652,0,0.0000001652,0.016,0.0000001652,0.0232
0.0000001654,0,0.0000000917,-0.04,0.0000000917,0.64,0.0000001654,-0.008,0.0000001654,0.016,0.0000001654,0.0232
0.0000001656,0,0.0000000918,-0.04,0.0000000918,0.64,0.0000001656,-0.008,0.0000001656,0.008,0.0000001656,0.0232
0.0000001658,0,0.0000000919,-0.04,0.0000000919,0.64,0.0000001658,-0.008,0.0000001658,0.008,0.0000001658,0.0232
0.000000166,0,0.000000092,-0.04,0.000000092,0.64,0.000000166,-0.016,0.000000166,0,0.000000166,0.0232
0.0000001662,0.02,0.0000000921,-0.04,0.0000000921,0.632,0.0000001662,-0.016,0.0000001662,0,0.0000001662,0.0232
0.0000001664,0.02,0.0000000922,-0.04,0.0000000922,0.632,0.0000001664,-0.016,0.0000001664,0,0.0000001664,0.0232
0.0000001666,0.02,0.0000000923,-0.04,0.0000000923,0.632,0.0000001666,-0.016,0.0000001666,0,0.0000001666,0.0232
0.0000001668,0.02,0.0000000924,-0.02,0.0000000924,0.632,0.0000001668,-0.016,0.0000001668,0,0.0000001668,0.0232
0.000000167,0.04,0.0000000925,-0.02,0.0000000925,0.632,0.000000167,-0.016,0.000000167,0,0.000000167,0.0232
0.0000001672,0.04,0.0000000926,-0.02,0.0000000926,0.632,0.0000001672,-0.016,0.0000001672,-0.008,0.0000001672,0.024
0.0000001674,0.02,0.0000000927,-0.02,0.0000000927,0.632,0.0000001674,-0.016,0.0000001674,-0.008,0.0000001674,0.024
0.0000001676,0.02,0.0000000928,-0.02,0.0000000928,0.632,0.0000001676,-0.016,0.0000001676,0,0.0000001676,0.0232
0.0000001678,0.02,0.0000000929,-0.02,0.0000000929,0.624,0.0000001678,-0.008,0.0000001678,0,0.0000001678,0.0232
0.000000168,0.02,0.000000093,0,0.000000093,0.624,0.000000168,-0.008,0.000000168,0,0.000000168,0.0224
0.0000001682,0.02,0.0000000931,0,0.0000000931,0.624,0.0000001682,-0.008,0.0000001682,0,0.0000001682,0.0216
0.0000001684,0.02,0.0000000932,0,0.0000000932,0.624,0.0000001684,-0.008,0.0000001684,0,0.0000001684,0.0216
0.0000001686,0.02,0.0000000933,0,0.0000000933,0.624,0.0000001686,-0.008,0.0000001686,0,0.0000001686,0.0208
0.0000001688,0.02,0.0000000934,0,0.0000000934,0.624,0.0000001688,-0.008,0.0000001688,0.008,0.0000001688,0.0208
0.000000169,0.02,0.0000000935,0.02,0.0000000935,0.616,0.000000169,-0.008,0.000000169,0.008,0.000000169,0.0208
0.0000001692,0.04,0.0000000936,0.02,0.0000000936,0.616,0.0000001692,-0.008,0.0000001692,0.008,0.0000001692,0.0208
0.0000001694,0.04,0.0000000937,0.02,0.0000000937,0.616,0.0000001694,0,0.0000001694,0.008,0.0000001694,0.0208
0.0000001696,0.04,0.0000000938,0.02,0.0000000938,0.616,0.0000001696,0,0.0000001696,0.008,0.0000001696,0.0208
0.0000001698,0.04,0.0000000939,0.02,0.0000000939,0.608,0.0000001698,0.008,0.0000001698,0.008,0.0000001698,0.0208
0.00000017,0.04,0.000000094,0.02,0.000000094,0.608,0.00000017,0.008,0.00000017,0.008,0.00000017,0.0216
0.0000001702,0.04,0.0000000941,0.02,0.0000000941,0.608,0.0000001702,0.008,0.0000001702,0.008,0.0000001702,0.0216
0.0000001704,0.02,0.0000000942,0.04,0.0000000942,0.608,0.0000001704,0.008,0.0000001704,0.008,0.0000001704,0.0224
0.0000001706,0.02,0.0000000943,0.04,0.0000000943,0.6,0.0000001706,0.016,0.0000001706,0.008,0.0000001706,0.0224
0.0000001708,0,0.0000000944,0.04,0.0000000944,0.6,0.0000001708,0.016,0.0000001708,0.008,0.0000001708,0.0216
0.000000171,0,0.0000000945,0.04,0.0000000945,0.6,0.000000171,0.016,0.000000171,0,0.000000171,0.0216
0.0000001712,0,0.0000000946,0.04,0.0000000946,0.592,0.0000001712,0.008,0.0000001712,0,0.0000001712,0.0208
0.0000001714,-0.02,0.0000000947,0.02,0.0000000947,0.592,0.0000001714,0.008,0.0000001714,0,0.0000001714,0.0208
0.0000001716,-0.02,0.0000000948,0.02,0.0000000948,0.592,0.0000001716,0.008,0.0000001716,0,0.0000001716,0.02
0.0000001718,-0.02,0.0000000949,0.02,0.0000000949,0.584,0.0000001718,0.008,0.0000001718,0,0.0000001718,0.0192
0.000000172,-0.02,0.000000095,0.02,0.000000095,0.584,0.000000172,0,0.000000172,0,0.000000172,0.0184
0.0000001722,0,0.0000000951,0.02,0.0000000951,0.576,0.0000001722,0,0.0000001722,0,0.0000001722,0.0176
0.0000001724,0,0.0000000952,0.02,0.0000000952,0.576,0.0000001724,0,0.0000001724,0,0.0000001724,0.0176
0.0000001726,0,0.0000000953,0.02,0.0000000953,0.576,0.0000001726,0,0.0000001726,0,0.0000001726,0.0176
0.0000001728,0,0.0000000954,0.02,0.0000000954,0.568,0.0000001728,0,0.0000001728,0.008,0.0000001728,0.0176
0.000000173,0,0.0000000955,0.02,0.0000000955,0.568,0.000000173,0,0.000000173,0.008,0.000000173,0.0176
0.0000001732,0.02,0.0000000956,0.02,0.0000000956,0.56,0.0000001732,0,0.0000001732,0.016,0.0000001732,0.0176
0.0000001734,0.02,0.0000000957,0.02,0.0000000957,0.56,0.0000001734,0,0.0000001734,0.016,0.0000001734,0.0184
0.0000001736,0.02,0.0000000958,0.02,0.0000000958,0.56,0.0000001736,0,0.0000001736,0.016,0.0000001736,0.0184
0.0000001738,0.02,0.0000000959,0.02,0.0000000959,0.552,0.0000001738,0.008,0.0000001738,0.024,0.0000001738,0.0192
0.000000174,0.02,0.000000096,0.02,0.000000096,0.552,0.000000174,0.008,0.000000174,0.016,0.000000174,0.0192
0.0000001742,0.02,0.0000000961,0.02,0.0000000961,0.552,0.0000001742,0.008,0.0000001742,0.016,0.0000001742,0.0192
0.0000001744,0.02,0.0000000962,0.02,0.0000000962,0.544,0.0000001744,0.008,0.0000001744,0.016,0.0000001744,0.02
0.0000001746,0.02,0.0000000963,0.02,0.0000000963,0.544,0.0000001746,0.008,0.0000001746,0.008,0.0000001746,0.0192
0.0000001748,0.02,0.0000000964,0.02,0.0000000964,0.544,0.0000001748,0.008,0.0000001748,0.008,0.0000001748,0.0192
0.000000175,0.02,0.0000000965,0.02,0.0000000965,0.544,0.000000175,0,0.000000175,0,0.000000175,0.0184
0.0000001752,0.02,0.0000000966,0.02,0.0000000966,0.536,0.0000001752,0,0.0000001752,0,0.0000001752,0.0176
0.0000001754,0.02,0.0000000967,0.02,0.0000000967,0.536,0.0000001754,0,0.0000001754,0,0.0000001754,0.0176
0.0000001756,0.02,0.0000000968,0.02,0.0000000968,0.536,0.0000001756,0,0.0000001756,0,0.0000001756,0.0176
0.0000001758,0.02,0.0000000969,0.02,0.0000000969,0.528,0.0000001758,0,0.0000001758,0,0.0000001758,0.0168
0.000000176,0.02,0.000000097,0.02,0.000000097,0.528,0.000000176,-0.008,0.000000176,0,0.000000176,0.0176
0.0000001762,0.04,0.0000000971,0.02,0.0000000971,0.52,0.0000001762,-0.008,0.0000001762,0,0.0000001762,0.0176
0.0000001764,0.04,0.0000000972,0.02,0.0000000972,0.52,0.0000001764,-0.008,0.0000001764,0,0.0000001764,0.0176
0.0000001766,0.04,0.0000000973,0.02,0.0000000973,0.512,0.0000001766,-0.008,0.0000001766,0,0.0000001766,0.0168
0.0000001768,0.04,0.0000000974,0.02,0.0000000974,0.512,0.0000001768,-0.008,0.0000001768,0.008,0.0000001768,0.0168
0.000000177,0.04,0.0000000975,0.02,0.0000000975,0.504,0.000000177,-0.008,0.000000177,0,0.000000177,0.0168
0.0000001772,0.04,0.0000000976,0.02,0.0000000976,0.504,0.0000001772,-0.008,0.0000001772,0,0.0000001772,0.0168
0.0000001774,0.02,0.0000000977,0.02,0.0000000977,0.496,0.0000001774,-0.008,0.0000001774,0,0.0000001774,0.0168
0.0000001776,0.02,0.0000000978,0.02,0.0000000978,0.496,0.0000001776,-0.008,0.0000001776,0,0.0000001776,0.0168
0.0000001778,0.02,0.0000000979,0.02,0.0000000979,0.488,0.0000001778,-0.008,0.0000001778,0,0.0000001778,0.0168
0.000000178,0.02,0.000000098,0.02,0.000000098,0.48,0.000000178,-0.008,0.000000178,-0.008,0.000000178,0.0168
0.0000001782,0.02,0.0000000981,0.02,0.0000000981,0.48,0.0000001782,-0.008,0.0000001782,-0.008,0.0000001782,0.0168
0.0000001784,0.02,0.0000000982,0.02,0.0000000982,0.472,0.0000001784,-0.008,0.0000001784,-0.008,0.0000001784,0.0176
0.0000001786,0.02,0.0000000983,0.02,0.0000000983,0.464,0.0000001786,-0.008,0.0000001786,-0.008,0.0000001786,0.0176
0.0000001788,0.02,0.0000000984,0.02,0.0000000984,0.456,0.0000001788,-0.008,0.0000001788,0,0.0000001788,0.0168
0.000000179,0.02,0.0000000985,0.02,0.0000000985,0.456,0.000000179,-0.008,0.000000179,0,0.000000179,0.0168
0.0000001792,0.02,0.0000000986,0.02,0.0000000986,0.448,0.0000001792,-0.008,0.0000001792,0,0.0000001792,0.0168
0.0000001794,0,0.0000000987,0.02,0.0000000987,0.44,0.0000001794,-0.008,0.0000001794,0.008,0.0000001794,0.0168
0.0000001796,0,0.0000000988,0.02,0.0000000988,0.44,0.0000001796,-0.008,0.0000001796,0.008,0.0000001796,0.016
0.0000001798,0,0.0000000989,0.02,0.0000000989,0.432,0.0000001798,0,0.0000001798,0.016,0.0000001798,0.0152
0.00000018,0,0.000000099,0.02,0.000000099,0.424,0.00000018,0,0.00000018,0.016,0.00000018,0.0152
0.0000001802,0,0.0000000991,0.02,0.0000000991,0.424,0.0000001802,0,0.0000001802,0.016,0.0000001802,0.0144
0.0000001804,0,0.0000000992,0.02,0.0000000992,0.416,0.0000001804,0.008,0.0000001804,0.016,0.0000001804,0.0144
0.0000001806,-0.02,0.0000000993,0.02,0.0000000993,0.416,0.0000001806,0.008,0.0000001806,0.016,0.0000001806,0.0136
0.0000001808,-0.02,0.0000000994,0.04,0.0000000994,0.408,0.0000001808,0.016,0.0000001808,0.016,0.0000001808,0.0136
