tempo,tensão_1,corrente_1,tensão_2,corrente_2,tensão_3,corrente_3,tensão_4,corrente_4
-0.00333,-0.8,0.08,1.4,0.4,-11.2,0,-10.4,0.02
-0.00332,-0.8,0.08,1.4,0.4,-11.2,0,-10.4,0
-0.00331,-0.8,0,1.2,0.32,-11.2,0,-10.4,0.02
-0.0033,-1,0.08,1.2,0.32,-11,0,-10.4,0.04
-0.00329,-1,0.08,1.2,0.32,-11,0.08,-10.4,0.02
-0.00328,-1,0.08,1.2,0.32,-11,0.08,-10.4,0
-0.00327,-1.2,0.08,1,0.32,-11,0,-10.6,0
-0.00326,-1.2,0.08,1,0.32,-11,0,-10.6,0
-0.00325,-1.2,0.08,1,0.24,-11,0,-10.6,0.02
-0.00324,-1.4,0.08,1,0.32,-11,0.08,-10.6,0.02
-0.00323,-1.4,0.08,1,0.24,-11,0,-10.6,0.02
-0.00322,-1.6,0,0.8,0.24,-11,0,-10.6,0
-0.00321,-1.6,0.08,0.8,0.24,-11,0,-10.6,0.02
-0.0032,-1.6,0.08,0.8,0.24,-11,0.08,-10.6,0.02
-0.00319,-1.8,0.08,0.8,0.24,-11,0,-10.6,0.02
-0.00318,-1.8,0,0.8,0.16,-11,0,-10.6,0.02
-0.00317,-1.8,0.08,0.6,0.16,-11,0,-10.8,0.02
-0.00316,-1.8,0,0.6,0.16,-11,0.08,-10.8,0.04
-0.00315,-2,0,0.6,0.16,-11,0,-10.8,0.02
-0.00314,-2,0,0.6,0.16,-11,0,-10.8,0
-0.00313,-2.2,0.08,0.6,0.08,-11,0,-10.8,0.02
-0.00312,-2.2,0.08,0.4,0.08,-11,0,-10.8,0.04
-0.00311,-2.2,0,0.4,0.08,-11,0,-10.8,0.04
-0.0031,-2.4,0,0.4,0.08,-11,0,-10.8,0.02
-0.00309,-2.4,0,0.4,0.08,-11,0,-10.8,0
-0.00308,-2.4,0,0.4,0.08,-11,0,-10.8,0.02
-0.00307,-2.6,0,0.2,0.08,-11,0.08,-10.8,0.02
-0.00306,-2.6,0.08,0.2,0.08,-11,0,-10.8,0.02
-0.00305,-2.6,0,0.2,0.08,-11,0,-11,0.02
-0.00304,-2.8,0,0.2,0.08,-11,0,-11,0
-0.00303,-2.8,0,0.2,0,-11,0,-11,0.02
-0.00302,-2.8,0,0,0.08,-11,0,-11,0
-0.00301,-2.8,0,0,0,-11,0,-11,0
-0.003,-3,0,0,0,-11,0,-11,0
-0.00299,-3,0,0,0,-11,0,-11,0.04
-0.00298,-3.2,0,-0.2,0,-11,0,-11,0.02
-0.00297,-3.2,0,-0.2,0,-11,0,-11,0
-0.00296,-3.2,0,-0.2,0,-11,0,-11,0
-0.00295,-3.4,0,-0.2,0,-11,0,-11,0.02
-0.00294,-3.4,0,-0.4,0,-11,0,-11,0.02
-0.00293,-3.4,0,-0.4,0,-11,0,-11,0.02
-0.00292,-3.6,0,-0.4,0,-11,0,-11,0.02
-0.00291,-3.6,0,-0.4,0,-11,0,-11,0.02
-0.0029,-3.6,0,-0.4,0,-11,0,-11,0.02
-0.00289,-3.8,0,-0.6,0,-11,0,-11,0.02
-0.00288,-3.8,0,-0.6,0,-10.8,0,-11.2,0.02
-0.00287,-3.8,0,-0.6,0,-10.8,0,-11.2,0.02
-0.00286,-4,0,-0.6,0,-10.8,0,-11.2,0.02
-0.00285,-4,0,-0.8,0,-10.8,0,-11.2,0.02
-0.00284,-4,0,-0.8,0,-10.8,0,-11.2,0.02
-0.00283,-4,0,-0.8,0.08,-10.8,0,-11.2,0.02
-0.00282,-4.2,0,-0.8,0.08,-10.8,0,-11.2,0.02
-0.00281,-4.2,0,-1,0,-10.8,0,-11.2,0
-0.0028,-4.2,0,-1,0,-10.8,0,-11.2,0
-0.00279,-4.4,0,-1,0,-10.8,0,-11.2,0.02
-0.00278,-4.4,0,-1,0.08,-10.8,0,-11.2,0.02
-0.00277,-4.4,0,-1,0,-10.8,0,-11.2,0
-0.00276,-4.6,0,-1.2,0,-10.8,0,-11.2,-0.02
-0.00275,-4.6,0,-1.2,0,-10.8,0,-11.2,-0.02
-0.00274,-4.6,0,-1.2,0.08,-10.8,0,-11.2,0.02
-0.00273,-4.8,0,-1.2,0.08,-10.8,0,-11.2,0.04
-0.00272,-4.8,0,-1.2,0.08,-10.8,0,-11.2,0.02
-0.00271,-4.8,0,-1.4,0,-10.8,0,-11.2,0
-0.0027,-4.8,0,-1.4,0,-10.8,0,-11.2,0
-0.00269,-5,0,-1.4,0.08,-10.8,0,-11.2,0.02
-0.00268,-5,0,-1.4,0.08,-10.8,0,-11.2,0.04
-0.00267,-5,0,-1.6,0.08,-10.8,0,-11.2,0.02
-0.00266,-5.2,0,-1.6,0.08,-10.8,0,-11.2,0
-0.00265,-5.2,0,-1.6,0,-10.8,0,-11.2,0
-0.00264,-5.2,0,-1.6,0.08,-10.8,0,-11.2,0.04
-0.00263,-5.4,0,-1.8,0.08,-10.8,0,-11.2,0.02
-0.00262,-5.4,0,-1.8,0.08,-10.8,0,-11.2,0.02
-0.00261,-5.4,0,-1.8,0,-10.8,0,-11.2,0
-0.0026,-5.6,0,-1.8,0.08,-10.8,0,-11.2,0.02
-0.00259,-5.6,0,-1.8,0.08,-10.8,0,-11.2,0.02
-0.00258,-5.6,0,-1.8,0.08,-10.8,0,-11,0.02
-0.00257,-5.8,0,-2,0.08,-10.8,0,-11,0.02
-0.00256,-5.8,0,-2,0.08,-10.8,0,-11,0.02
-0.00255,-5.8,0,-2,0.08,-10.8,0,-11,0
-0.00254,-6,0,-2,0.08,-10.8,0,-11,0
-0.00253,-6,0,-2.2,0.08,-10.8,0.08,-11,0
-0.00252,-6,0.08,-2.2,0.08,-10.8,0.08,-11,0.02
-0.00251,-6,0,-2.2,0.08,-10.8,0,-11,0.02
-0.0025,-6.2,0,-2.2,0.08,-10.8,0,-11,0.02
-0.00249,-6.2,0,-2.2,0.08,-10.6,0,-11,0
-0.00248,-6.2,0,-2.4,0.08,-10.6,0,-11,0.02
-0.00247,-6.2,0.08,-2.4,0,-10.6,0,-11,0.02
-0.00246,-6.4,0.08,-2.4,0,-10.6,0,-10.8,0.02
-0.00245,-6.4,0,-2.4,0,-10.6,0,-10.8,0.02
-0.00244,-6.4,0,-2.6,0.08,-10.6,0,-10.8,0.04
-0.00243,-6.6,0.08,-2.6,0.08,-10.6,0,-10.8,0.04
-0.00242,-6.6,0.08,-2.6,0,-10.6,0,-10.8,0.04
-0.00241,-6.6,0.08,-2.6,0,-10.6,0,-10.8,0.02
-0.0024,-6.6,0.08,-2.6,0,-10.6,0,-10.8,0.02
-0.00239,-6.6,0.08,-2.8,0.08,-10.6,0,-10.8,0.02
-0.00238,-6.8,0.08,-2.8,0,-10.6,0,-10.8,0.04
-0.00237,-6.8,0,-2.8,0,-10.6,0,-10.8,0.04
-0.00236,-6.8,0.08,-2.8,0,-10.6,0,-10.6,0.02
-0.00235,-6.8,0.08,-2.8,0,-10.6,0,-10.6,0.02
-0.00234,-7,0.08,-2.8,0,-10.6,0,-10.6,0.04
-0.00233,-7,0,-3,0,-10.6,0,-10.6,0.04
-0.00232,-7,0,-3,0,-10.6,0,-10.6,0.02
-0.00231,-7.2,0.08,-3,0,-10.6,0,-10.6,0.04
-0.0023,-7.2,0.08,-3,0,-10.6,0,-10.6,0.04
-0.00229,-7.2,0.08,-3.2,0,-10.6,0.08,-10.6,0.02
-0.00228,-7.2,0,-3.2,0,-10.6,0,-10.6,0.02
-0.00227,-7.4,0.08,-3.2,0,-10.6,0,-10.4,0.04
-0.00226,-7.4,0.08,-3.2,0,-10.6,0,-10.4,0.02
-0.00225,-7.4,0.08,-3.4,0,-10.6,0,-10.4,0
-0.00224,-7.4,0,-3.4,0,-10.6,0.08,-10.4,0
-0.00223,-7.6,0.08,-3.4,0,-10.6,0,-10.4,0.04
-0.00222,-7.6,0.08,-3.4,0,-10.6,0,-10.4,0.06
-0.00221,-7.6,0.08,-3.4,0,-10.6,0,-10.4,0.04
-0.0022,-7.6,0,-3.6,0,-10.6,0,-10.4,0.02
-0.00219,-7.8,0,-3.6,0,-10.6,0.08,-10.4,0.02
-0.00218,-7.8,0,-3.6,0,-10.6,0,-10.4,0.04
-0.00217,-7.8,0.08,-3.6,0,-10.6,0,-10.4,0.04
-0.00216,-7.8,0.08,-3.8,0,-10.6,0.08,-10.4,0.02
-0.00215,-8,0.08,-3.8,0,-10.6,0.08,-10.4,0.02
-0.00214,-8,0,-3.8,0,-10.6,0,-10.2,0.02
-0.00213,-8,0.08,-3.8,0,-10.6,0,-10.2,0.04
-0.00212,-8,0.08,-3.8,0,-10.6,0,-10.2,0.02
-0.00211,-8.2,0,-4,0,-10.6,0.08,-10.2,0.02
-0.0021,-8.2,0,-4,0,-10.6,0,-10.2,0.02
-0.00209,-8.2,0,-4,0,-10.6,0,-10.2,0.04
-0.00208,-8.2,0,-4,0,-10.6,0,-10.2,0.04
-0.00207,-8.2,0,-4,0,-10.4,0,-10,0.02
-0.00206,-8.2,0,-4.2,0,-10.4,0,-10,0.02
-0.00205,-8.4,0,-4.2,0,-10.4,0,-10,0.02
-0.00204,-8.4,0,-4.2,0,-10.4,0,-10,0.04
-0.00203,-8.4,0,-4.2,0,-10.4,0,-10,0.02
-0.00202,-8.4,0,-4.2,0,-10.4,0,-10,0
-0.00201,-8.4,0,-4.4,0,-10.4,0,-9.8,0
-0.002,-8.4,-0.08,-4.4,0,-10.4,0,-9.8,0.02
-0.00199,-8.6,-0.08,-4.4,0,-10.4,0,-9.8,0.04
-0.00198,-8.6,0,-4.4,0,-10.4,0,-9.8,0.02
-0.00197,-8.6,0.08,-4.6,0,-10.4,0,-9.8,0
-0.00196,-8.6,0,-4.6,0,-10.4,0,-9.8,0
-0.00195,-8.6,-0.08,-4.6,0.08,-10.4,0,-9.6,0.04
-0.00194,-8.8,0,-4.6,0,-10.4,0,-9.6,0.04
-0.00193,-8.8,0.08,-4.6,0,-10.4,0,-9.6,0.02
-0.00192,-8.8,0,-4.6,0,-10.4,0,-9.6,0
-0.00191,-8.8,0,-4.8,0,-10.4,0,-9.6,0.02
-0.0019,-8.8,0,-4.8,0,-10.4,0,-9.4,0.04
-0.00189,-9,0,-4.8,0,-10.4,0,-9.4,0.02
-0.00188,-9,0,-4.8,0,-10.4,0.08,-9.4,0.02
-0.00187,-9,0,-4.8,0,-10.4,0.08,-9.4,0.02
-0.00186,-9,0,-5,0,-10.4,0,-9.4,0.02
-0.00185,-9,0,-5,0.08,-10.4,0,-9.2,0.02
-0.00184,-9.2,0,-5,0,-10.4,0,-9.2,0.02
-0.00183,-9.2,0,-5,0,-10.4,0.08,-9.2,0.02
-0.00182,-9.2,0,-5,0,-10.4,0,-9.2,0.02
-0.00181,-9.2,0,-5.2,0.08,-10.4,0,-9.2,0.02
-0.0018,-9.2,0,-5.2,0.08,-10.4,0,-9.2,0.02
-0.00179,-9.2,0,-5.2,0,-10.4,0,-9,0.02
-0.00178,-9.4,0,-5.2,0,-10.4,0,-9,0.02
-0.00177,-9.4,0,-5.4,0.08,-10.4,0,-9,0.02
-0.00176,-9.4,0,-5.4,0.08,-10.4,0,-9,0.04
-0.00175,-9.4,0,-5.4,0.08,-10.4,0,-8.8,0.04
-0.00174,-9.4,0,-5.4,0.08,-10.4,0.08,-8.8,0
-0.00173,-9.4,0,-5.6,0.08,-10.4,0,-8.8,0
-0.00172,-9.4,0,-5.6,0.08,-10.4,0,-8.8,0.02
-0.00171,-9.6,0,-5.6,0.08,-10.4,0,-8.8,0.06
-0.0017,-9.6,0,-5.6,0.08,-10.4,0,-8.6,0.04
-0.00169,-9.6,0,-5.6,0.08,-10.4,0,-8.6,0
-0.00168,-9.6,0,-5.8,0.08,-10.4,0,-8.6,0
-0.00167,-9.6,0,-5.8,0.08,-10.4,0,-8.6,0.04
-0.00166,-9.6,0,-5.8,0.08,-10.4,0,-8.4,0.04
-0.00165,-9.6,0,-5.8,0.08,-10.4,0,-8.4,0.02
-0.00164,-9.8,0,-6,0.08,-10.4,0,-8.4,0.02
-0.00163,-9.8,0,-6,0.08,-10.4,0,-8.4,0.02
-0.00162,-9.8,0,-6,0.08,-10.4,0,-8.4,0.04
-0.00161,-9.8,0,-6,0.08,-10.4,0,-8.2,0.04
-0.0016,-9.8,0,-6,0.08,-10.4,0,-8.2,0.04
-0.00159,-9.8,0,-6.2,0.08,-10.4,0,-8.2,0.04
-0.00158,-9.8,0,-6.2,0.08,-10.4,0,-8.2,0.02
-0.00157,-9.8,0,-6.2,0.08,-10.4,0,-8.2,0.02
-0.00156,-10,0.08,-6.2,0.08,-10.4,0,-8.2,0.02
-0.00155,-10,0,-6.2,0,-10.4,0,-8,0.04
-0.00154,-10,0,-6.2,0.08,-10.4,0,-8,0.02
-0.00153,-10,0,-6.4,0.08,-10.4,0.08,-8,0.02
-0.00152,-10,0,-6.4,0,-10.4,0,-7.8,0.04
-0.00151,-10,0,-6.4,0.08,-10.4,0,-7.8,0.02
-0.0015,-10,0,-6.4,0.08,-10.4,0,-7.8,0
-0.00149,-10,0.08,-6.4,0.08,-10.4,0,-7.8,0.02
-0.00148,-10,0.08,-6.6,0,-10.4,0,-7.6,0.06
-0.00147,-10.2,0.08,-6.6,0,-10.4,0,-7.6,0.02
-0.00146,-10.2,0,-6.6,0,-10.4,0.08,-7.6,0.02
-0.00145,-10.2,0.08,-6.6,0,-10.4,0.08,-7.4,0.02
-0.00144,-10.2,0.08,-6.6,0,-10.4,0,-7.4,0.04
-0.00143,-10.2,0.08,-6.6,0.08,-10.4,0,-7.4,0.04
-0.00142,-10.2,0.08,-6.8,0.08,-10.4,0,-7.4,0.04
-0.00141,-10.2,0.08,-6.8,0,-10.4,0.08,-7.2,0.02
-0.0014,-10.2,0,-6.8,0,-10.4,0,-7.2,0.02
-0.00139,-10.2,0,-6.8,0,-10.4,0,-7.2,0.04
-0.00138,-10.2,0.08,-6.8,0,-10.4,0,-7.2,0.04
-0.00137,-10.2,0.08,-7,0,-10.4,0,-7,0.02
-0.00136,-10.4,0.08,-7,0,-10.4,0,-7,0
-0.00135,-10.4,0,-7,0,-10.2,0,-7,0.02
-0.00134,-10.4,0.08,-7,0,-10.2,0,-6.8,0.04
-0.00133,-10.4,0.08,-7.2,0,-10.2,0.08,-6.8,0.04
-0.00132,-10.4,0.08,-7.2,0,-10.2,0.08,-6.8,0.02
-0.00131,-10.4,0.08,-7.2,0,-10.2,0,-6.6,0.02
-0.0013,-10.4,0.08,-7.2,0,-10.2,0,-6.6,0.04
-0.00129,-10.4,0.08,-7.2,0,-10.2,0,-6.6,0.04
-0.00128,-10.4,0.08,-7.4,0,-10.2,0,-6.6,0.04
-0.00127,-10.4,0.08,-7.4,0,-10.2,0.08,-6.4,0
-0.00126,-10.4,0.08,-7.4,0,-10.2,0,-6.4,0
-0.00125,-10.4,0.08,-7.4,0,-10.2,0,-6.4,0.04
-0.00124,-10.4,0.08,-7.4,0,-10.2,0,-6.4,0.04
-0.00123,-10.4,0.08,-7.6,0,-10.2,0,-6.2,0.04
-0.00122,-10.4,0.08,-7.6,0,-10.2,0,-6.2,0.02
-0.00121,-10.4,0,-7.6,0,-10.2,0,-6.2,0.02
-0.0012,-10.4,0,-7.6,0,-10.2,0,-6.2,0.04
-0.00119,-10.4,0,-7.8,0,-10.2,0,-6,0.04
-0.00118,-10.4,0,-7.8,0,-10.2,0,-6,0.02
-0.00117,-10.4,0,-7.8,0,-10.2,0,-6,0.02
-0.00116,-10.4,0.08,-7.8,0,-10.2,0,-5.8,0.04
-0.00115,-10.4,0.08,-7.8,0,-10.2,0,-5.8,0.04
-0.00114,-10.4,0,-8,0,-10.2,0,-5.8,0.02
-0.00113,-10.4,0,-8,0,-10.2,0,-5.6,0.02
-0.00112,-10.4,0.08,-8,0,-10.2,0,-5.6,0.02
-0.00111,-10.4,0.08,-8,0,-10.2,0,-5.6,0.04
-0.0011,-10.4,0,-8,0,-10.2,0,-5.4,0.04
-0.00109,-10.4,0,-8.2,0,-10.2,0.08,-5.4,0
-0.00108,-10.4,0,-8.2,0,-10.2,0.08,-5.4,0.02
-0.00107,-10.4,0,-8.2,0,-10.2,0,-5.2,0.04
-0.00106,-10.4,0,-8.2,0,-10.2,0,-5.2,0.04
-0.00105,-10.4,0,-8.2,0,-10.2,0,-5.2,0.02
-0.00104,-10.4,0,-8.2,0,-10.2,0,-5,0.02
-0.00103,-10.6,0,-8.4,0,-10.2,0,-5,0.02
-0.00102,-10.6,0,-8.4,0,-10.2,0,-5,0
-0.00101,-10.6,0,-8.4,0,-10.2,0,-4.8,0.02
-0.001,-10.6,0,-8.4,0,-10.2,0,-4.8,0.04
-0.00099,-10.6,0,-8.4,0,-10.2,0,-4.8,0.04
-0.00098,-10.6,0,-8.6,0,-10.2,0,-4.6,0.02
-0.00097,-10.6,0,-8.6,0,-10.2,0,-4.6,0.02
-0.00096,-10.6,0,-8.6,0,-10.2,0,-4.6,0.04
-0.00095,-10.6,0,-8.6,0.08,-10.2,0,-4.4,0.04
-0.00094,-10.6,0,-8.6,0,-10.2,0,-4.4,0.02
-0.00093,-10.6,0,-8.8,0,-10.2,0,-4.4,0.02
-0.00092,-10.6,0,-8.8,0,-10.2,0,-4.2,0.04
-0.00091,-10.6,0,-8.8,0,-10.2,0,-4.2,0.04
-0.0009,-10.6,0,-8.8,0,-10,0,-4.2,0.02
-0.00089,-10.6,0,-8.8,0,-10,0,-4,0.02
-0.00088,-10.6,0,-9,0,-10,0,-4,0.04
-0.00087,-10.6,0,-9,0,-10,0,-4,0.04
-0.00086,-10.6,0,-9,0,-10,0,-4,0.02
-0.00085,-10.4,0,-9,0,-10,0,-3.8,0.02
-0.00084,-10.4,0,-9,0,-10,0.08,-3.8,0.02
-0.00083,-10.4,0,-9.2,0,-10,0.08,-3.6,0.04
-0.00082,-10.4,0,-9.2,0,-10,0,-3.6,0.04
-0.00081,-10.4,0,-9.2,0,-10,0,-3.6,0.04
-0.0008,-10.4,0,-9.2,0.08,-10,0,-3.4,0.02
-0.00079,-10.4,0,-9.2,0.08,-10,0.08,-3.4,0.02
-0.00078,-10.4,0,-9.4,0.08,-10,0,-3.4,0.02
-0.00077,-10.4,0,-9.4,0.08,-10,0,-3.2,0.04
-0.00076,-10.4,0,-9.4,0.08,-10,0,-3.2,0.02
-0.00075,-10.4,0,-9.4,0,-10,0,-3,0
-0.00074,-10.4,0,-9.4,0,-10,0,-3,0
-0.00073,-10.4,0,-9.6,0.08,-10,0,-3,0.04
-0.00072,-10.4,0,-9.6,0.08,-10,0,-2.8,0.04
-0.00071,-10.4,0,-9.6,0,-10,0,-2.8,0.02
-0.0007,-10.4,0,-9.6,0,-10,0,-2.8,0.02
-0.00069,-10.4,0,-9.8,0.08,-10,0,-2.8,0.04
-0.00068,-10.4,0,-9.8,0.08,-10,0,-2.6,0.04
-0.00067,-10.4,0,-9.8,0.08,-10,0,-2.6,0.04
-0.00066,-10.4,0,-9.8,0.08,-10,0,-2.4,0.04
-0.00065,-10.4,0,-9.8,0.08,-10,0,-2.4,0.02
-0.00064,-10.2,0,-10,0.08,-10,0,-2.4,0.04
-0.00063,-10.2,0,-10,0.08,-10,0,-2.2,0.02
-0.00062,-10.2,0,-10,0.08,-10,0.08,-2.2,0.04
-0.00061,-10.2,0,-10,0.08,-10,0,-2.2,0.04
-0.0006,-10.2,0,-10,0.08,-10,0,-2,0.02
-0.00059,-10.2,0,-10.2,0.08,-10,0,-2,0.02
-0.00058,-10.2,0.08,-10.2,0.08,-10,0,-1.8,0.04
-0.00057,-10.2,0,-10.2,0.08,-10,0.08,-1.8,0.02
-0.00056,-10.2,0,-10.2,0.08,-10,0,-1.8,0.02
-0.00055,-10.2,0,-10.2,0,-10,0,-1.8,0.02
-0.00054,-10.2,0,-10.4,0.08,-10,0,-1.6,0.04
-0.00053,-10,0,-10.4,0.08,-10,0,-1.6,0.02
-0.00052,-10,0.08,-10.4,0.08,-10,0,-1.4,0.02
-0.00051,-10,0.08,-10.4,0,-10,0,-1.4,0.02
-0.0005,-10,0.08,-10.4,0.08,-10,0.08,-1.4,0.06
-0.00049,-10,0.08,-10.4,0.08,-10,0.08,-1.2,0.06
-0.00048,-10,0,-10.4,0,-9.8,0,-1.2,0.02
-0.00047,-10,0.08,-10.4,0,-9.8,0,-1.2,0.02
-0.00046,-10,0.08,-10.6,0,-9.8,0.08,-1,0.02
-0.00045,-9.8,0.08,-10.6,0,-9.8,0.08,-1,0.04
-0.00044,-9.8,0.08,-10.4,0.08,-9.8,0,-1,0.04
-0.00043,-9.8,0.08,-10.4,0.08,-9.8,0,-0.8,0.02
-0.00042,-9.8,0,-10.4,0,-9.8,0,-0.8,0.02
-0.00041,-9.8,0.08,-10.4,0,-9.8,0.08,-0.6,0.04
-0.0004,-9.8,0.08,-10.4,0,-9.8,0.08,-0.6,0.04
-0.00039,-9.8,0.08,-10.4,0,-9.8,0,-0.6,0.04
-0.00038,-9.8,0,-10.4,0.08,-9.8,0,-0.4,0.04
-0.00037,-9.6,0.08,-10.2,0,-9.8,0,-0.4,0.02
-0.00036,-9.6,0.08,-10.2,0,-9.8,0.08,-0.2,0.04
-0.00035,-9.6,0.08,-10.2,0,-9.8,0,-0.2,0.04
-0.00034,-9.6,0.08,-10.2,0,-9.8,0,-0.2,0.02
-0.00033,-9.6,0.08,-10,0,-9.8,0,0,0.02
-0.00032,-9.6,0.08,-10,0,-9.8,0,0,0.02
-0.00031,-9.6,0.08,-10,0,-9.8,0,0,0.04
-0.0003,-9.4,0.08,-10,0,-9.8,0,0.2,0.02
-0.00029,-9.4,0.08,-9.8,0,-9.8,0,0.2,0
-0.00028,-9.4,0.08,-9.8,0,-9.8,0,0.4,0.04
-0.00027,-9.4,0.08,-9.8,0.08,-9.8,0.08,0.4,0.06
-0.00026,-9.4,0.08,-9.8,0,-9.8,0,0.4,0.04
-0.00025,-9.4,0.08,-9.6,0,-9.8,0,0.6,0.06
-0.00024,-9.4,0.08,-9.6,0,-9.8,0,0.6,0.06
-0.00023,-9.2,0.08,-9.6,0,-9.8,0.08,0.6,0.02
-0.00022,-9.2,0.08,-9.6,0,-9.8,0,0.8,0.02
-0.00021,-9.2,0.08,-9.4,0,-9.8,0,0.8,0.04
-0.0002,-9.2,0,-9.4,0,-9.8,0,0.8,0.06
-0.00019,-9.2,0.08,-9.4,0,-9.8,0,0.8,0.06
-0.00018,-9.2,0.08,-9.4,0,-9.8,0,1,0.02
-0.00017,-9.2,0.08,-9.2,0,-9.8,0,1,0.04
-0.00016,-9,0.08,-9.2,0,-9.8,0,1.2,0.04
-0.00015,-9,0,-9.2,0,-9.8,0,1.2,0.04
-0.00014,-9,0.08,-9.2,0,-9.8,0,1.2,0.02
-0.00013,-9,0,-9.2,0,-9.8,0,1.4,0.04
-0.00012,-9,0.08,-9,0,-9.8,0,1.4,0.04
-0.00011,-8.8,0.08,-9,0,-9.8,0,1.6,0.04
-0.0001,-8.8,0,-9,0,-9.8,0,1.6,0.04
-0.00009,-8.8,0,-9,0,-9.8,0,1.6,0.04
-0.00008,-8.8,0,-8.8,0,-9.8,0,1.8,0.02
-0.00007,-8.8,0.08,-8.8,0,-9.8,0,1.8,0.02
-0.00006,-8.8,0.08,-8.8,0,-9.8,0,1.8,0.04
-0.00005,-8.6,0,-8.8,0,-9.8,0,2,0.06
-0.00004,-8.6,0,-8.6,0,-9.8,0,2,0.06
-0.00003,-8.6,0,-8.6,0,-9.8,0,2.2,0.04
-0.00002,-8.6,0,-8.6,0,-9.8,0,2.2,0.06
-0.00001,-8.6,0,-8.6,0,-9.8,0.08,2.2,0.06
0,-8.4,0,-8.4,0,-2.6,0.4,2.4,0.06
0.00001,-8.4,0,-8.4,0,11.6,2.24,2.4,0.1
0.00002,-8.4,-0.08,-8.4,0,11.8,3.2,2.4,0.1
0.00003,-8.4,0,-8.4,0,11.8,3.68,2.4,0.08
0.00004,-8.4,0.08,-8.4,0,11.8,3.92,2.6,0.08
0.00005,-8.4,0,-8.2,0.08,11.8,4.08,2.6,0.08
0.00006,-8.2,0,-8.2,0,11.8,4.08,2.8,0.12
0.00007,-8.2,0,-8.2,0,11.8,4.08,2.8,0.1
0.00008,-8.2,0,-8.2,0,11.8,4.16,2.8,0.1
0.00009,-8.2,0,-8.2,0,11.8,4.16,2.8,0.1
0.0001,-8.2,0,-8,0.08,11.8,4.16,3,0.12
0.00011,-8.2,0,-8,0,11.8,4.16,3,0.12
0.00012,-8,0,-8,0,11.8,4.16,3.2,0.12
0.00013,-8,0,-8,0.08,11.8,4.16,3.2,0.12
0.00014,-8,0,-7.8,0.08,11.8,4.16,3.2,0.12
0.00015,-8,0,-7.8,0,11.8,4.16,3.4,0.14
0.00016,-7.8,0,-7.8,0,11.8,4.16,3.4,0.14
0.00017,-7.8,0,-7.8,0.08,11.8,4.16,3.4,0.16
0.00018,-7.8,0,-7.6,0.08,11.8,4.16,3.6,0.16
0.00019,-7.8,0,-7.6,0.08,11.8,4.16,3.6,0.14
0.0002,-7.8,0,-7.6,0.08,11.6,4.16,3.6,0.14
0.00021,-7.6,0,-7.6,0.08,11.6,4.16,3.8,0.16
0.00022,-7.6,0,-7.4,0.08,11.6,4.24,3.8,0.18
0.00023,-7.6,0,-7.4,0,11.6,4.16,4,0.18
0.00024,-7.4,0,-7.4,0,11.6,4.08,4,0.2
0.00025,-7.4,0,-7.4,0.08,11.6,4.16,4,0.2
0.00026,-7.4,0,-7.2,0.08,11.6,4.16,4.2,0.2
0.00027,-7.4,0,-7.2,0.08,11.6,4.16,4.2,0.18
0.00028,-7.2,0,-7.2,0.08,11.6,4.16,4.2,0.2
0.00029,-7.2,0,-7.2,0.08,11.6,4.16,4.4,0.2
0.0003,-7.2,0,-7.2,0.08,11.6,4.16,4.4,0.2
0.00031,-7.2,0,-7,0.08,11.6,4.16,4.4,0.2
0.00032,-7,0,-7,0.08,11.6,4.16,4.6,0.2
0.00033,-7,0,-7,0.08,11.6,4.16,4.6,0.2
0.00034,-7,0,-7,0.08,11.6,4.16,4.6,0.22
0.00035,-7,0,-6.8,0.08,11.6,4.16,4.6,0.24
0.00036,-6.8,0,-6.8,0.08,11.6,4.16,4.8,0.22
0.00037,-6.8,0,-6.8,0.08,11.6,4.16,4.8,0.22
0.00038,-6.8,0,-6.8,0.08,11.6,4.16,4.8,0.24
0.00039,-6.8,0,-6.6,0.08,11.6,4.16,5,0.26
0.0004,-6.6,0,-6.6,0.08,11.6,4.16,5,0.24
0.00041,-6.6,0,-6.6,0,11.6,4.16,5,0.24
0.00042,-6.6,0.08,-6.6,0,11.6,4.16,5.2,0.24
0.00043,-6.6,0.08,-6.6,0.08,11.6,4.16,5.2,0.24
0.00044,-6.6,0,-6.4,0.08,11.6,4.16,5.2,0.24
0.00045,-6.4,0,-6.4,0.08,11.6,4.16,5.4,0.26
0.00046,-6.4,0.08,-6.4,0.08,11.6,4.16,5.4,0.26
0.00047,-6.4,0.08,-6.4,0,11.6,4.16,5.4,0.26
0.00048,-6.2,0.08,-6.2,0.08,11.6,4.16,5.6,0.26
0.00049,-6.2,0.08,-6.2,0.08,11.6,4.16,5.6,0.26
0.0005,-6.2,0.08,-6.2,0.08,11.6,4.16,5.6,0.28
0.00051,-6.2,0.08,-6.2,0.08,11.6,4.16,5.8,0.3
0.00052,-6.2,0.16,-6.2,0.08,11.6,4.08,5.8,0.28
0.00053,-6,0.08,-6.2,0.08,11.6,4.16,5.8,0.26
0.00054,-6,0,-6,0,11.6,4.16,6,0.28
0.00055,-6,0.08,-6,0,11.6,4.16,6,0.3
0.00056,-5.8,0.08,-6,0.08,11.6,4.16,6,0.3
0.00057,-5.8,0.08,-6,0.08,11.4,4.16,6.2,0.28
